,0,1,2,3,4
37,2743145.8,896.4372,-351.3849,-129.6877,1.33
38,4619966.0,1270.9286,-499.79727,-149.99782,1.52
39,57638864.0,1563.1688,-692.95996,-81.46364,0.93
40,2538542.8,518.92993,-311.4393,-114.48507,1.84
41,1723121.8,285.79373,-105.56171,-76.475975,0.99
42,3735321.2,822.4422,-446.9505,-446.9505,0.64
43,1172828.4,696.34125,-342.39307,-342.39307,1.72
44,576269.7,865.34985,-435.48227,-305.50406,1.03
45,32096114.0,1171.3347,-482.40894,-179.7139,0.75
46,3794432.8,811.87225,-433.43118,-433.43118,0.64
47,928313.3,795.98096,-318.03668,-283.2051,0.86
48,4794684.0,719.28235,-290.22086,-45.689682,0.93
49,294046.03,661.2044,-283.8176,-122.91409,0.98
50,12449611.0,1112.8992,-369.36105,-184.59271,1.22
51,1050956.2,666.9595,-369.19827,-124.99324,1.68
52,4327623.5,604.5219,-233.00426,-233.00426,1.17
53,8394699.0,977.11365,-558.3575,-558.3575,1.7
54,138520.53,663.77637,-284.9482,-66.53225,1.4
55,1461783.1,1227.0703,-534.9346,-430.01352,0.52
56,499498.5,562.23083,-330.84244,-122.1195,1.54
57,4874640.5,879.83093,-290.65594,-94.82783,0.88
58,111450936.0,1461.9333,-437.64896,-56.816013,0.33
59,259248750.0,2576.554,-768.5553,-768.5553,0.26
60,7450892.0,983.90424,-370.19937,-136.2205,1.12
61,512736.3,469.50986,-229.14291,-84.932076,1.15
62,9074175.0,777.6343,-334.48618,-205.2335,1.65
63,178145.47,592.9205,-302.10477,-47.951397,1.47
64,45254308.0,945.03436,-375.47342,-27.716057,0.75
65,9975281.0,1045.3601,-469.66956,-107.82377,1.24
66,466472.75,764.8885,-385.11664,-294.3864,0.65
67,313948.12,596.3278,-246.29407,-238.52501,1.87
68,6767351.5,1399.0315,-720.1154,-720.1154,0.91
69,1078730.4,491.52374,-213.27621,-82.92681,0.71
70,1367835.2,835.7528,-400.70657,-142.77748,0.81
71,613129.44,202.86967,-66.7505,-56.357964,1.9
72,33517.656,145.48792,-62.55031,-15.361999,2.29
73,9046687.0,579.85156,-244.36449,-244.36449,1.35
74,14873179.0,945.081,-525.4394,-525.4394,1.36
75,771317.5,791.3405,-339.63046,-67.929245,0.66
76,1154344.5,983.8776,-404.99533,-59.540237,0.56
77,382661.44,554.61127,-287.79068,-60.394753,1.61
78,2235020.5,781.2636,-280.37515,-88.32192,0.72
79,11265148.0,1350.4347,-594.93176,-544.0448,0.99
80,1404914.2,422.11462,-236.52754,-236.52754,1.71
81,308015.06,341.93448,-164.88527,-5.355076,1.74
82,1006554.5,1087.506,-422.64667,-304.9259,1.05
83,749968.2,1018.5519,-433.273,-19.806955,0.96
84,8520913.0,1133.8258,-537.5344,-214.93669,1.5
85,2782458.2,978.21844,-386.0265,-321.87317,0.74
86,214902.55,522.8895,-248.16267,-199.94775,0.77
87,1712670.5,1072.0022,-443.07306,-322.55222,0.44
88,2806014.8,660.9531,-280.93607,-214.24905,1.04
89,3910410.2,513.6815,-214.85716,-84.386375,1.89
90,2732567.8,850.604,-393.56482,-220.1961,0.63
91,911425.7,686.384,-329.29993,-329.29993,0.98
92,48340164.0,1761.9077,-907.0068,-907.0068,0.92
93,10847580.0,925.2126,-485.99115,-485.99115,1.06
94,121679010.0,1522.729,-508.57632,-254.15536,0.74
95,867098.3,611.2344,-280.1451,-196.75446,1.61
96,21747840.0,1090.9579,-430.86197,-430.86197,1.25
