,0,1,2,3,4
129,5778017.5,863.3726,-436.40677,-301.03925,0.21
130,121820536.0,1205.0315,-386.89774,-135.16803,0.43
131,18720952.0,1001.54565,-334.41788,-307.71338,1.33
132,24549708.0,796.44104,-371.33026,-371.33026,0.33
133,2397131.8,951.5939,-303.52368,-303.52368,2.19
134,8405152.0,1320.6897,-560.53107,-107.20207,0.71
135,4776253.5,709.03754,-279.9028,-76.43895,1.14
136,12842745.0,698.84717,-252.60477,-252.60477,0.19
137,17877596.0,1202.558,-498.09155,-180.459,1.0
138,1656209.9,917.2842,-359.7548,-255.48401,1.08
139,9629685.0,1266.6193,-530.20996,-206.44527,0.2
140,9943813.0,1282.0818,-610.06824,-348.2005,0.18
141,235741620.0,1124.5851,-352.67517,-145.07794,0.7
142,576236.0,639.2213,-339.3209,-13.911401,0.7
143,2315820.2,873.11835,-482.77686,-210.75969,0.31
144,6941521.0,880.24554,-386.4096,-148.45844,0.14
145,54165780.0,1141.2554,-419.83005,-419.83005,0.8
146,64927050.0,1251.7206,-436.82312,-384.24426,0.31
147,9772241.0,1266.1715,-622.1306,-21.341972,0.43
148,3293961.8,853.3364,-378.74756,-173.76585,0.94
149,4716304.0,772.91144,-321.13788,-65.0799,0.61
150,162695660.0,2148.891,-716.34393,-577.9773,0.18
151,1141638.2,958.8219,-468.75412,-468.75412,0.63
152,30201896.0,1253.6525,-463.8029,-463.8029,1.46
153,83737940.0,2115.7847,-675.12805,-284.64108,0.35
154,3047435.8,1015.64294,-417.2171,-214.30624,0.89
155,5432119.0,1000.3741,-377.41672,-9.348317,0.27
156,219753460.0,2366.6482,-636.2702,-545.3764,0.54
157,4906940.0,823.8848,-324.64606,-160.22093,1.42
158,87867010.0,719.78644,-216.55237,-175.66154,0.74
159,117257240.0,1231.9569,-392.1593,-392.1593,0.75
160,38575.465,246.65298,-114.74813,-33.971844,1.86
161,353072.4,327.57797,-166.1104,-52.846085,2.23
162,34915.402,427.99448,-240.54785,-59.919052,0.69
163,1814.2609,315.55832,-132.83473,-130.96944,1.88
164,3093612.5,523.5317,-244.20056,-16.535666,1.6
165,633054.3,251.92798,-110.40638,-85.39872,0.98
166,2149290.8,942.4022,-363.6681,-27.599167,1.9
167,43209.59,315.75302,-159.48582,-81.58693,1.6
168,700.43085,112.16465,-50.517677,-3.842449,1.63
169,13696.788,396.28598,-195.83794,-75.48131,2.02
170,1850.3756,619.8054,-301.24313,-75.04505,2.14
171,3488.6357,566.94916,-307.16888,-307.16888,2.2
172,24316.906,485.4746,-195.21373,-155.20146,2.31
173,831.8755,383.28394,-200.07695,-40.142193,2.29
174,1893.343,338.49063,-135.15608,-61.525856,2.19
175,9022.906,460.0494,-279.0241,-114.82135,2.01
176,1287.2526,404.9351,-173.70541,-106.91996,2.01
177,1241.6234,530.159,-231.60358,-64.53733,1.99
178,19621.87,425.66385,-186.59248,-65.122444,2.15
179,4047.8809,369.9286,-179.72714,-22.32379,1.56
180,70372.13,460.5081,-172.33601,-81.81584,1.46
181,1134.6703,307.42,-174.47803,-83.01336,1.72
182,30029.934,690.1225,-261.23257,-249.42035,1.67
183,864.18207,360.13162,-201.73705,-52.983196,1.71
184,2315.913,599.80304,-294.9343,-29.832794,2.1
185,1773.9735,498.0063,-228.64413,-78.8894,1.84
186,4739.3955,529.8533,-308.38586,-64.62741,2.0
187,1430.4131,341.95108,-201.27739,-64.27563,2.15
188,1128.3486,447.4585,-194.22548,-57.604813,2.21
189,4328.7437,484.2775,-285.0595,-244.01999,2.26
190,4308.3267,417.85928,-179.6031,-76.58238,1.9
191,7913.693,314.85556,-171.25816,-94.946365,2.22
192,23567.816,436.7547,-194.98994,-63.746613,1.95
